member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
2321,GOHAN,AXCOTCKQUOUIHT,, , ,,,,,,1999-10-13T10:42:02,2000-10-12T10:42:02,2,,0.0,0.0,
2536,NELSON,NTFNR,, , ,,,,,,1999-10-13T10:42:04,2000-10-12T10:42:04,6,,0.0,0.0,
2980,PAYNTER,MEIRUDLRKYTVF,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,2,,0.0,0.0,
3418,LING,MQYKUNP,, , ,,,,,,1999-10-13T10:42:15,2000-10-12T10:42:15,5,,0.0,0.0,
3682,PAYNTER,GDFWDL,, , ,,,,,,1999-10-13T10:42:19,2000-10-12T10:42:19,2,,0.0,0.0,
3756,LING,WUVVCGLQVLLY,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,8,315.0,0.0,0.0,
3833,KAHRMANN,IWNBVRC,, , ,,,,,,1999-10-13T10:42:21,2000-10-12T10:42:21,4,,0.0,0.0,
4315,YEONG,IVIREMYWHQGNPI,, , ,,,,,,1999-10-13T10:42:27,2000-10-12T10:42:27,5,,0.0,0.0,
4411,QUINT,BDRWUTYJXMMVHD,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,5,,0.0,0.0,
4427,GOHAN,CQOYXBQ,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,7,,0.0,0.0,
4557,GOHAN,ULDHPTAREENRUG,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,2,,0.0,0.0,
4603,ANDERSON,NUQOAYIDGKBBO,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,9,,0.0,0.0,
4937,WOLFMULE,XHBCQDPEECPYOM,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,6,,0.0,0.0,
5165,QUINT,LCWQLNFRMVPGVK,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,6,,0.0,0.0,
5267,OLPHANT,XKQIZJVS,, , ,,,,,,1999-10-13T10:42:38,2000-10-12T10:42:38,3,,0.0,0.0,
5389,GOHAN,QZMYZ,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,6,178.0,0.0,0.0,
5625,INFANTE,IIRHEFDBQHBN,, , ,,,,,,1999-10-13T10:42:43,2000-10-12T10:42:43,8,,0.0,0.0,
5654,LING,UMBPX,, , ,,,,,,1999-10-13T10:42:43,2000-10-12T10:42:43,6,,0.0,0.0,
5668,ZUCKER,PHDEMYUOBLLACM,, , ,,,,,,1999-10-13T10:42:43,2000-10-12T10:42:43,6,,0.0,0.0,
