member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
699,WOLFMULE,FFTKMDNITR,, , ,,,,,,1999-10-13T10:41:41,2000-10-12T10:41:41,4,,0.0,0.0,
1481,YEONG,DDWWMJPWGBNFU,, , ,,,,,,1999-10-13T10:41:51,2000-10-12T10:41:51,4,,0.0,0.0,
2290,BARR,TNYUFWXBXLXDJH,, , ,,,,,,1999-10-13T10:42:01,2000-10-12T10:42:01,8,,0.0,0.0,
2974,JONES,IUSOIXYYWTLY,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,4,,0.0,0.0,
3166,TOLSKY,VEEOUHQDEHOLBT,, , ,,,,,,1999-10-13T10:42:12,2000-10-12T10:42:12,7,,0.0,0.0,
3335,GOHAN,QFVWBZUTFYMURE,, , ,,,,,,1999-10-13T10:42:14,2000-10-12T10:42:14,4,,0.0,0.0,
3423,QUINT,YRQZXVUDBQQSQS,, , ,,,,,,1999-10-13T10:42:15,2000-10-12T10:42:15,4,,0.0,0.0,
3990,LING,VBYISREEO,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,6,,0.0,0.0,
4193,GOHAN,HXOPPLVMKFIDXX,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,4,,0.0,0.0,
4201,OLPHANT,AMKO,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,3,,0.0,0.0,
4283,STEIN,MWGJFXHF,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,9,107.0,0.0,0.0,
4347,EFLIN,HJFKOGITRVM,, , ,,,,,,1999-10-13T10:42:27,2000-10-12T10:42:27,3,,0.0,0.0,
4576,ZUCKER,SHCWBBIZZHMRMT,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,7,,0.0,0.0,
4681,ANDERSON,SLMOTFPYKXZPSF,, , ,,,,,,1999-10-13T10:42:31,2000-10-12T10:42:31,8,,0.0,0.0,
