address_id,address,address2,district,city_id,postal_code,phone,last_update
17,270 Amroha Parkway,,Османийе,384,29610,695479687538,2006-02-15T03:45:30
34,1668 улица Анполис,,Тайбэй,316,50199,525255540978,2006-02-15T03:45:30
36,176 Мандалуйонг Площадь,,Уттар-Прадеш,239,65213,627705991774,2006-02-15T03:45:30
41,1440 Фукуяма Луп,,Хэнан,362,47929,912257250465,2006-02-15T03:45:30
53,725 Isesaki Place,,Мекка,237,74428,876295323994,2006-02-15T03:45:30
59,1697 Кулун и Нью-Коулун-Луп,,Москова,49,57807,499352017190,2006-02-15T03:45:30
66,1717 Гвадаладжара Лейн,,Миссури,441,85505,914090181665,2006-02-15T03:45:30
85,320 Bayyin Parkway,,Махаджанга,319,37307,223664661973,2006-02-15T03:45:30
87,929 Tallahassee Loop,,Гаутенг,497,74671,800716535041,2006-02-15T03:45:30
90,870 Ashqelon Loop,,Сонгхла,489,84931,135117278909,2006-02-15T03:45:30
94,1952 Чатсворт Драйв,,Гуандун,332,25958,991562402283,2006-02-15T03:45:30
113,682 Junan Way,,Северо-западный,273,30418,622255216127,2006-02-15T03:45:30
121,1967 год &lt; &lt; Стелледжо Плейс &gt; &gt;,,Гуджарат,176,73644,577812616052,2006-02-15T03:45:30
127,117 &lt; &lt; Путь Боа-Виста &gt; &gt;,,Уттар-Прадеш,566,6804,677976133614,2006-02-15T03:45:30
154,781 &quot; Шимоносеки Драйв &quot;,,Мичоакн де Окампо,202,95444,632316273199,2006-02-15T03:45:30
178,1848 Бульвар Салала,,Миранда,373,25220,48265851133,2006-02-15T03:45:30
187,1839 Szkesfehrvr Parkway,,Гоис,317,55709,947468818183,2006-02-15T03:45:30
197,447 Surakarta Loop,,Ньянза,271,10428,940830176580,2006-02-15T03:45:30
207,1688 Nador Lane,,Сулавеси Утара,184,61613,652218196731,2006-02-15T03:45:30
215,1333 год Улица Халдиа,,Джилин,174,82161,408304391718,2006-02-15T03:45:30
230,201 Эффон-Алайский путь,,Объявление,37,64344,684192903087,2006-02-15T03:45:30
233,356 Оломоуцкий поместье,,Гоис,26,93323,22326410776,2006-02-15T03:45:30
235,954 Кимчон Площадь,,Западный Бенгали,559,42420,541327526474,2006-02-15T03:45:30
252,1309 Улица Вейфан,,Флорида,520,57338,435785045362,2006-02-15T03:45:30
276,1675 Поместье Сянфана,,Тамилнад,283,11763,271149517630,2006-02-15T03:45:30
292,1993 Tabuk Lane,,Тамилнад,522,64221,648482415405,2006-02-15T03:45:30
310,913 Coacalco de Berriozbal Loop,,Техас,33,42141,262088367001,2006-02-15T03:45:30
343,1443 улица Мардан,,Западный мыс,392,31483,231383037471,2006-02-15T03:45:30
355,469 Накхон-Саван-стрит,,Тувассия,531,58866,689199636560,2006-02-15T03:45:30
365,1009 Занзибар Лейн,,Аресибо,32,64875,102396298916,2006-02-15T03:45:30
375,1049 Матаморос Парквэй,,Карнатака,191,69640,960505250340,2006-02-15T03:45:30
382,220 Идальго Драйв,,Керманшах,265,45298,342720754566,2006-02-15T03:45:30
387,401 Сукрский бульвар,,Нью-Гэмпшир,322,25007,486395999608,2006-02-15T03:45:30
389,500 Линкольн Парквей,,Цзянсу,210,95509,550306965159,2006-02-15T03:45:30
393,717 Чанчжоу Лейн,,Южный тагалог,104,21615,426255288071,2006-02-15T03:45:30
409,1266 Larredo Parkway,,Сайтама,380,7664,1483365694,2006-02-15T03:45:30
429,1269 Поместье Ботосани,,Гуандун,468,47394,736517327853,2006-02-15T03:45:30
431,1596 Acua Parkway,,Джаркханд,418,70425,157133457169,2006-02-15T03:45:30
444,231 Калининградское место,,Ломбардия,70,57833,575081026569,2006-02-15T03:45:30
466,118 Jaffna Loop,,Северный Минданао,182,10447,325526730021,2006-02-15T03:45:30
467,1621 &lt; &lt; Тонльяо авеню &gt; &gt;,,Иркутск,558,22173,209342540247,2006-02-15T03:45:30
468,1844 Useak Avenue,,Новая Шотландия,196,84461,164414772677,2006-02-15T03:45:30
469,1872 Тулон Loop,,Охиггинс,428,7939,928809465153,2006-02-15T03:45:30
470,1088 Ибирит Площадь,,Халиско,595,88502,49084281333,2006-02-15T03:45:30
477,1786 Salinas Place,,Нам Ха,359,66546,206060652238,2006-02-15T03:45:30
490,1909 Дейтонская авеню,,Гуандун,469,88513,702955450528,2006-02-15T03:45:30
498,319 Plock Parkway,,Стамбул,504,26101,854259976812,2006-02-15T03:45:30
507,1197 Бульвар &lt; &lt; Сокото &gt; &gt;,,Западный Бенгали,478,87687,868602816371,2006-02-15T03:45:30
510,48 &lt; &lt; Маракабо &gt; &gt;,,Центральный Лузон,519,1570,82671830126,2006-02-15T03:45:30
524,680 A Коруа (Ла Коруа),,Сивас,482,49806,158326114853,2006-02-15T03:45:30
526,617 Klerksdorp Place,,Хан Хоа,366,94707,574973479129,2006-02-15T03:45:30
530,1003 улица Циньхуандао,,Западная Ява,419,25972,35533115997,2006-02-15T03:45:30
551,182 Драйв Нукуалофа,,Сьюми,275,15414,426346224043,2006-02-15T03:45:30
566,1229 Поместье Варанаси (Бенарес),,Буэнос-Айрес,43,40195,817740355461,2006-02-15T03:45:30
569,1342 Бульвар Абха,,Букарест,95,10714,997453607116,2006-02-15T03:45:30
603,1103 Бульвар Квильмса,,Пиура,503,52137,644021380889,2006-02-15T03:45:30
