actor_id,first_name,last_name,last_update
2,НИК,ВАШЛБЕРГ,2006-02-15T03:34:33
4,ЯНВАРЬ,ДАВИС,2006-02-15T03:34:33
9,ДЖО,СВАНК,2006-02-15T03:34:33
10,ХРИСТИАНСКИЙ,ТАБЛИЦА,2006-02-15T03:34:33
14,ВИВЕН,БЕРГЕН,2006-02-15T03:34:33
18,ДАН,TORN,2006-02-15T03:34:33
20,ИЗЛОЖЕНИЕ,Трейси,2006-02-15T03:34:33
21,КИСТЕН,ПОЛОЖЕНИЕ,2006-02-15T03:34:33
25,КЕВИН,БЛОМ,2006-02-15T03:34:33
29,АЛЕК,Уэйн,2006-02-15T03:34:33
37,ВАЛ,БОЛГЕР,2006-02-15T03:34:33
43,ЦЫПЛЕНОК,ДЖОВИЧ,2006-02-15T03:34:33
48,ДВИГАТЕЛЕЙ,ДЕНЬ-ЛЕВИС,2006-02-15T03:34:33
49,АННЕ,КРОНИН,2006-02-15T03:34:33
56,ДАН,ХАРРИС,2006-02-15T03:34:33
57,СУД,КРУИС,2006-02-15T03:34:33
65,Анхела,ГУДСОН,2006-02-15T03:34:33
68,RIP,ВИНСЛЕТ,2006-02-15T03:34:33
69,КЕННЕТ,ПОЛОЖЕНИЕ,2006-02-15T03:34:33
70,МИХЕЛЛ,MCCONAUGHEY,2006-02-15T03:34:33
76,АНГЕЛЬИНА,УСТРОЙСТВО,2006-02-15T03:34:33
77,Кэри,MCCONAUGHEY,2006-02-15T03:34:33
85,МЕНЬШИНСТВА,ЗЕЛЬВЕГЕР,2006-02-15T03:34:33
87,ИСПАНТ,УПАКОВКА,2006-02-15T03:34:33
91,КРИСТОФЕР,БЕРРИ,2006-02-15T03:34:33
92,КИСТЕН,АКРОИД,2006-02-15T03:34:33
95,ДАРИЛ,ВАШЛБЕРГ,2006-02-15T03:34:33
97,МГЭ,ХАЙК,2006-02-15T03:34:33
104,ПЕНЕЛОП,КРОНИН,2006-02-15T03:34:33
105,СИДНИ,РУКОВОДЯЩИЙ СТРУКТУР,2006-02-15T03:34:33
111,КАМЕРОН,ЗЕЛЬВЕГЕР,2006-02-15T03:34:33
116,ДАН,ПРЕВЫШЕНИЕ,2006-02-15T03:34:33
133,РИЧАРД,ПЕНН,2006-02-15T03:34:33
136,Ред.,МАНСФИЛД,2006-02-15T03:34:33
138,ИЗЛОЖЕНИЕ,УБН,2006-02-15T03:34:33
141,КИТ,ХАРРИС,2006-02-15T03:34:33
142,ДЖАДА,RYDER,2006-02-15T03:34:33
144,Анхела,СЛЕДУЕТ,2006-02-15T03:34:33
147,ЧЕТВЕРТЫЙ,ВИНСЛЕТ,2006-02-15T03:34:33
156,ЧЕТВЕРТЫЙ,ПИТАНИЕ,2006-02-15T03:34:33
159,ЛАУРА,Брюс,2006-02-15T03:34:33
160,КРИС,DEPP,2006-02-15T03:34:33
162,ОПЕРАТИВНАЯ ДЕЯТЕЛЬНОСТЬ,КИЛМЕР,2006-02-15T03:34:33
164,Гумфри,УИЛЛИС,2006-02-15T03:34:33
170,МЕНА,ХОППЕР,2006-02-15T03:34:33
172,ГРУХО,УЛИЯ,2006-02-15T03:34:33
176,Джон,ШАЙ,2006-02-15T03:34:33
179,Ред.,РУКОВОДСТВО,2006-02-15T03:34:33
181,МАТФЕЯ,КАРРИ,2006-02-15T03:34:33
182,ДЕББИ,АКРОИД,2006-02-15T03:34:33
190,Аудрий,Бэйли,2006-02-15T03:34:33
194,МИРИЛ,ВСЕГО,2006-02-15T03:34:33
198,Мэри,КИТЕЛЬ,2006-02-15T03:34:33
199,ЮЛИЯ,ФАВСЕТТ,2006-02-15T03:34:33
