member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
156,ZUCKER,VXIDGNDCEHYAQG,, , ,,,,,,1999-10-13T10:41:34,2000-10-12T10:41:34,4,495.0,0.0,0.0,
270,JONES,BIMWADSFSPUM,, , ,,,,,,1999-10-13T10:41:36,2000-10-12T10:41:36,6,,0.0,0.0,
364,ZUCKER,AJPBICOQHRWFXJ,, , ,,,,,,1999-10-13T10:41:37,2000-10-12T10:41:37,9,,0.0,0.0,
416,ZUCKER,WJTINBOVUSHTIW,, , ,,,,,,1999-10-13T10:41:37,2000-10-12T10:41:37,4,,0.0,0.0,
533,MAKAI,VODHQVCIUWJDIW,, , ,,,,,,1999-10-13T10:41:39,2000-10-12T10:41:39,9,346.0,0.0,0.0,
576,DORR,MTJJLDYYW,, , ,,,,,,1999-10-13T10:41:39,2000-10-12T10:41:39,8,,0.0,0.0,
796,PAYNTER,SFLOUNCCQDADIS,, , ,,,,,,1999-10-13T10:41:42,2000-10-12T10:41:42,7,,0.0,0.0,
948,LING,YBNHHFJCCRRWFD,, , ,,,,,,1999-10-13T10:41:44,2000-10-12T10:41:44,5,,0.0,0.0,
963,ANDERSON,DWYETPEIOSWFCQ,, , ,,,,,,1999-10-13T10:41:44,2000-10-12T10:41:44,5,203.0,0.0,0.0,
1116,XAVIER,MQWYPOOLPXYRLC,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,4,,0.0,0.0,
1232,JONES,KMEJJRTNCZLMNP,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,6,,0.0,0.0,
1263,OLPHANT,RJJGEFBUXNCIES,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,9,,0.0,0.0,
1322,VANN,MJMHPSFDBBUOLN,, , ,,,,,,1999-10-13T10:41:49,2000-10-12T10:41:49,9,469.0,0.0,0.0,
1477,UNAKLET,ESUFWSTLHJCHPW,, , ,,,,,,1999-10-13T10:41:51,2000-10-12T10:41:51,4,441.0,0.0,0.0,
2096,PAYNTER,YVIN,, , ,,,,,,1999-10-13T10:41:59,2000-10-12T10:41:59,4,,0.0,0.0,
2303,OLPHANT,VGQCNJHHEILWSH,, , ,,,,,,1999-10-13T10:42:01,2000-10-12T10:42:01,6,,0.0,0.0,
2396,DORR,QGWNHDBR,, , ,,,,,,1999-10-13T10:42:03,2000-10-12T10:42:03,3,,0.0,0.0,
2505,INFANTE,TRXNLQYFNQZO,, , ,,,,,,1999-10-13T10:42:04,2000-10-12T10:42:04,8,,0.0,0.0,
2663,KAHRMANN,HMPNPUIJLLDEHP,, , ,,,,,,1999-10-13T10:42:06,2000-10-12T10:42:06,6,,0.0,0.0,
2703,YEONG,CXRSPVNQMPUGLL,, , ,,,,,,1999-10-13T10:42:06,2000-10-12T10:42:06,7,,0.0,0.0,
2788,FLORINI,YBLWSFUBYC,, , ,,,,,,1999-10-13T10:42:07,2000-10-12T10:42:07,4,,0.0,0.0,
2893,GOHAN,BPYJV,, , ,,,,,,1999-10-13T10:42:09,2000-10-12T10:42:09,9,150.0,0.0,0.0,
3051,INFANTE,LWWJGYQDPH,, , ,,,,,,1999-10-13T10:42:11,2000-10-12T10:42:11,3,390.0,0.0,0.0,
3057,OLPHANT,YXOPQBSOMYNVPL,, , ,,,,,,1999-10-13T10:42:11,2000-10-12T10:42:11,9,433.0,0.0,0.0,
3461,CHEN,JDBRCQFC,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,6,,0.0,0.0,
3779,INFANTE,LNFEYKJWGFPNVJ,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,8,473.0,0.0,0.0,
3792,VANN,VGJHCLOAJU,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,7,,0.0,0.0,
3800,DORR,LIUTBKXKDUBIVM,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,7,,0.0,0.0,
3900,ZUCKER,BBQCRNXMEIIEJM,, , ,,,,,,1999-10-13T10:42:21,2000-10-12T10:42:21,9,476.0,0.0,0.0,
4293,CHEN,BLPSZQXIZOBETY,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,8,,0.0,0.0,
4551,ANDERSON,EEBITOWJIUCRJR,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,7,,0.0,0.0,
4583,GOHAN,UFLEWGJFSVMGUK,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,9,,0.0,0.0,
4609,GOHAN,YVOGUWJF,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,8,,0.0,0.0,
4846,JONES,MMSRHOZQWPFLMX,, , ,,,,,,1999-10-13T10:42:33,2000-10-12T10:42:33,4,,0.0,0.0,
4883,UNAKLET,IKUBBHSSMBHHWR,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,8,369.0,0.0,0.0,
4903,OLPHANT,LDVIFTVYVXQ,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,5,,0.0,0.0,
5004,LING,SOREPUOMQHRKHE,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,3,,0.0,0.0,
5140,RYAN,HDEJWJSXLMOQ,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,9,,0.0,0.0,
5155,GOHAN,QOMPI,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,2,199.0,0.0,0.0,
5185,KAHRMANN,PICOSDSGPVD,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,3,,0.0,0.0,
5579,OLPHANT,ERQC,, , ,,,,,,1999-10-13T10:42:42,2000-10-12T10:42:42,7,,0.0,0.0,
5826,BARR,APDVZUOEBBPSU,, , ,,,,,,1999-10-13T10:42:45,2000-10-12T10:42:45,6,,0.0,0.0,
6111,ANDERSON,OLDC,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,2,,0.0,0.0,
6422,ZUCKER,FIYQJFVFZVGSIZ,, , ,,,,,,1999-10-13T10:42:52,2000-10-12T10:42:52,5,,0.0,0.0,
6488,NELSON,SSKWKTCMNDMPGE,, , ,,,,,,1999-10-13T10:42:53,2000-10-12T10:42:53,8,,0.0,0.0,
6514,NELSON,XDYESCPXTYRWBN,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,7,,0.0,0.0,
6589,KAHRMANN,ZZXWAQYMJGL,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,7,,0.0,0.0,
6781,UNAKLET,SNYIKBSJITXTLC,, , ,,,,,,1999-10-13T10:42:57,2000-10-12T10:42:57,2,,0.0,0.0,
6900,JONES,WBVQUN,, , ,,,,,,1999-10-13T10:42:58,2000-10-12T10:42:58,6,,0.0,0.0,
7272,RYAN,TOUUIBP,, , ,,,,,,1999-10-13T10:43:03,2000-10-12T10:43:03,7,212.0,0.0,0.0,
7398,NELSON,NQURVZXHMK,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,7,,0.0,0.0,
7547,GOHAN,CRGENXMGJWBNDO,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,8,,0.0,0.0,
7997,OLPHANT,PMZVPORMFVMJSE,, , ,,,,,,1999-10-13T10:43:12,2000-10-12T10:43:12,7,,0.0,0.0,
8046,LING,WMQJGCEYPRSZUD,, , ,,,,,,1999-10-13T10:43:13,2000-10-12T10:43:13,4,423.0,0.0,0.0,
8122,JONES,GVBELOGHLXHKMF,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,6,,0.0,0.0,
8259,QUINT,OWTIDCSEHYOHS,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,8,,0.0,0.0,
8268,ZUCKER,SDJFU,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,8,,0.0,0.0,
8427,CHEN,AMNTSDXDWEGFRB,, , ,,,,,,1999-10-13T10:43:17,2000-10-12T10:43:17,5,461.0,0.0,0.0,
8514,LING,LDCXONXSMWFB,, , ,,,,,,1999-10-13T10:43:18,2000-10-12T10:43:18,2,,0.0,0.0,
8808,TOLSKY,QOSLH,, , ,,,,,,1999-10-13T10:43:22,2000-10-12T10:43:22,8,208.0,0.0,0.0,
8976,FLORINI,KUIFRXESERUB,, , ,,,,,,1999-10-13T10:43:24,2000-10-12T10:43:24,2,477.0,0.0,0.0,
9124,XAVIER,DUVTSPFDPTVUQD,, , ,,,,,,1999-10-13T10:43:26,2000-10-12T10:43:26,7,,0.0,0.0,
9139,MAKAI,HJKBFAWMXPIMUG,, , ,,,,,,1999-10-13T10:43:26,2000-10-12T10:43:26,8,,0.0,0.0,
9723,YEONG,XXTPRYEZZHUFDC,, , ,,,,,,1999-10-13T10:43:34,2000-10-12T10:43:34,5,,0.0,0.0,
9756,FLORINI,ZOAGUGNUYZGQ,, , ,,,,,,1999-10-13T10:43:34,2000-10-12T10:43:34,3,,0.0,0.0,
9931,YEONG,JLSXHIPRMMXEY,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,4,,0.0,0.0,
