member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
19,STEIN,IPLFLTVUARQIWQ,, , ,,,,,,1999-10-13T10:41:32,2000-10-12T10:41:32,4,,0.0,0.0,
138,HAHN,GJWDKIJGUOXWOB,, , ,,,,,,1999-10-13T10:41:34,2000-10-12T10:41:34,4,,0.0,0.0,
355,QUINT,LVPORYRMLBG,, , ,,,,,,1999-10-13T10:41:37,2000-10-12T10:41:37,9,,0.0,0.0,
438,VANN,CBKEDL,, , ,,,,,,1999-10-13T10:41:38,2000-10-12T10:41:38,8,,0.0,0.0,
569,WOLFMULE,USMRNBWLMMZMXL,, , ,,,,,,1999-10-13T10:41:39,2000-10-12T10:41:39,9,,0.0,0.0,
642,RYAN,WWAR,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,8,341.0,0.0,0.0,
809,CHEN,NHUYHCCFTEWPLE,, , ,,,,,,1999-10-13T10:41:42,2000-10-12T10:41:42,8,,0.0,0.0,
1149,EFLIN,WCXM,, , ,,,,,,1999-10-13T10:41:47,2000-10-12T10:41:47,2,,0.0,0.0,
1792,XAVIER,LWVMYDI,, , ,,,,,,1999-10-13T10:41:55,2000-10-12T10:41:55,4,,0.0,0.0,
1839,STEIN,NKF,, , ,,,,,,1999-10-13T10:41:55,2000-10-12T10:41:55,8,,0.0,0.0,
1930,FLORINI,CZQPOYN,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,2,,0.0,0.0,
2357,QUINT,MKMDBMG,, , ,,,,,,1999-10-13T10:42:02,2000-10-12T10:42:02,3,,0.0,0.0,
2474,DORR,SLEEQWLRIOT,, , ,,,,,,1999-10-13T10:42:04,2000-10-12T10:42:04,7,,0.0,0.0,
2654,BARR,ULWRCVCVIIYIAR,, , ,,,,,,1999-10-13T10:42:06,2000-10-12T10:42:06,2,,0.0,0.0,
2904,RYAN,VLHOOKDTZXSOIE,, , ,,,,,,1999-10-13T10:42:09,2000-10-12T10:42:09,9,159.0,0.0,0.0,
2958,TOLSKY,SBOSOHCQQHFSBA,, , ,,,,,,1999-10-13T10:42:09,2000-10-12T10:42:09,6,,0.0,0.0,
3011,UNAKLET,ZOVZYHXQKTKGJE,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,4,,0.0,0.0,
3034,RYAN,RKVQUUONJU,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,9,,0.0,0.0,
3093,YEONG,NTVQPMLJVWWICC,, , ,,,,,,1999-10-13T10:42:11,2000-10-12T10:42:11,2,315.0,0.0,0.0,
3378,XAVIER,KRYICCCACON,, , ,,,,,,1999-10-13T10:42:15,2000-10-12T10:42:15,6,,0.0,0.0,
3539,CHEN,UVWUJOOIFDQLML,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,6,422.0,0.0,0.0,
3608,TOLSKY,OVHL,, , ,,,,,,1999-10-13T10:42:18,2000-10-12T10:42:18,5,,0.0,0.0,
3644,DORR,YNPWH,, , ,,,,,,1999-10-13T10:42:18,2000-10-12T10:42:18,8,,0.0,0.0,
4104,VANN,MHGT,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,2,359.0,0.0,0.0,
4154,TOLSKY,XELWIPWCDNPEFS,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,4,,0.0,0.0,
4160,ZUCKER,RLD,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,7,483.0,0.0,0.0,
4440,TOLSKY,CJQUKCNQWWUJB,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,5,,0.0,0.0,
4488,PAYNTER,ORQXCNPGUGLDWK,, , ,,,,,,1999-10-13T10:42:29,2000-10-12T10:42:29,9,,0.0,0.0,
4554,DORR,TOYIXDJSWMRHU,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,7,,0.0,0.0,
4697,QUINT,ZVPMI,, , ,,,,,,1999-10-13T10:42:31,2000-10-12T10:42:31,2,,0.0,0.0,
4719,MAKAI,SJAG,, , ,,,,,,1999-10-13T10:42:32,2000-10-12T10:42:32,7,,0.0,0.0,
5056,LING,XPYTYGBQYL,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,6,,0.0,0.0,
5150,BARR,VPMR,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,5,,0.0,0.0,
5199,YEONG,MCZ,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,4,,0.0,0.0,
5296,RYAN,MIBMUCFNW,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,8,,0.0,0.0,
5339,INFANTE,KEVBGV,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,9,,0.0,0.0,
5356,ZUCKER,CAJHYTLPLZCS,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,5,,0.0,0.0,
5511,YEONG,EOSIOHS,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,3,,0.0,0.0,
5514,BARR,GKNRRU,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,5,,0.0,0.0,
5959,EFLIN,QUECQICBDNPUMX,, , ,,,,,,1999-10-13T10:42:47,2000-10-12T10:42:47,2,,0.0,0.0,
5974,TOLSKY,LXCZPFQSMTUGQM,, , ,,,,,,1999-10-13T10:42:47,2000-10-12T10:42:47,8,,0.0,0.0,
6029,WOLFMULE,IYYOUMQ,, , ,,,,,,1999-10-13T10:42:48,2000-10-12T10:42:48,3,,0.0,0.0,
6116,FLORINI,KKQNWPPNTYEICA,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,2,,0.0,0.0,
6298,FLORINI,QLWGDFVHREGZC,, , ,,,,,,1999-10-13T10:42:51,2000-10-12T10:42:51,5,,0.0,0.0,
6327,INFANTE,UFAI,, , ,,,,,,1999-10-13T10:42:51,2000-10-12T10:42:51,8,,0.0,0.0,
6479,EFLIN,TPLBJWWM,, , ,,,,,,1999-10-13T10:42:53,2000-10-12T10:42:53,2,,0.0,0.0,
6537,KAHRMANN,DXOG,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,8,444.0,0.0,0.0,
6562,JONES,UPEVLE,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,9,,0.0,0.0,
7110,LING,LKXMKPGZBWRROX,, , ,,,,,,1999-10-13T10:43:01,2000-10-12T10:43:01,9,,0.0,0.0,
7149,YEONG,CGOD,, , ,,,,,,1999-10-13T10:43:01,2000-10-12T10:43:01,2,,0.0,0.0,
7179,CHEN,YOLHYNLBLBWLDN,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,4,,0.0,0.0,
7224,VANN,XPHRWGRRZPYDCS,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,2,,0.0,0.0,
7287,GOHAN,OBKSMHFZNDHEGV,, , ,,,,,,1999-10-13T10:43:03,2000-10-12T10:43:03,2,,0.0,0.0,
7296,PAYNTER,BQUHRXNGIBCN,, , ,,,,,,1999-10-13T10:43:03,2000-10-12T10:43:03,2,,0.0,0.0,
7316,JONES,QKJLWNYXYFVCUT,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,4,,0.0,0.0,
7337,EFLIN,IHDKOQGUKCNCSJ,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,2,,0.0,0.0,
7416,FLORINI,DHENXVNHBQPWOL,, , ,,,,,,1999-10-13T10:43:05,2000-10-12T10:43:05,9,,0.0,0.0,
7640,VANN,MYFUIKWASFOMRJ,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,7,,0.0,0.0,
7685,OLPHANT,ZBITNREXYJYU,, , ,,,,,,1999-10-13T10:43:08,2000-10-12T10:43:08,5,203.0,0.0,0.0,
7740,RYAN,PGVKUMQPWM,, , ,,,,,,1999-10-13T10:43:09,2000-10-12T10:43:09,9,,0.0,0.0,
7790,PAYNTER,JXUM,, , ,,,,,,1999-10-13T10:43:09,2000-10-12T10:43:09,9,405.0,0.0,0.0,
