member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
831,YEONG,JUNGGWVBBTG,, , ,,,,,,1999-10-13T10:41:42,2000-10-12T10:41:42,5,,0.0,0.0,
1678,NELSON,FEUFHIAIVRVBNX,, , ,,,,,,1999-10-13T10:41:53,2000-10-12T10:41:53,8,,0.0,0.0,
1830,JONES,USQNLCPQWS,, , ,,,,,,1999-10-13T10:41:55,2000-10-12T10:41:55,5,,0.0,0.0,
2634,HAHN,QGMWSLTUTUKN,, , ,,,,,,1999-10-13T10:42:05,2000-10-12T10:42:05,7,,0.0,0.0,
3024,HAHN,SJIDMHL,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,5,191.0,0.0,0.0,
3040,XAVIER,LLLJZHE,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,8,,0.0,0.0,
3294,RYAN,XWIXNWCJXADHXX,, , ,,,,,,1999-10-13T10:42:14,2000-10-12T10:42:14,9,,0.0,0.0,
3535,YEONG,MVPPHBDXDIATQP,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,4,,0.0,0.0,
3612,XAVIER,PXKXAUMMX,, , ,,,,,,1999-10-13T10:42:18,2000-10-12T10:42:18,7,346.0,0.0,0.0,
3640,ZUCKER,PADI,, , ,,,,,,1999-10-13T10:42:18,2000-10-12T10:42:18,5,,0.0,0.0,
4387,STEIN,WEXFTQHHCT,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,6,,0.0,0.0,
4434,NELSON,QVNKUX,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,9,,0.0,0.0,
4490,RYAN,NOOZCSI,, , ,,,,,,1999-10-13T10:42:29,2000-10-12T10:42:29,8,216.0,0.0,0.0,
5021,CHEN,CJNJPEWQCC,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,5,354.0,0.0,0.0,
5055,KAHRMANN,JWGHGJCOFVOYTN,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,4,,0.0,0.0,
5401,STEIN,LHKRQGBBMUKSLM,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,8,,0.0,0.0,
5449,OLPHANT,ZMKPKLOVCUNVVT,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,8,,0.0,0.0,
5962,HAHN,SGTRW,, , ,,,,,,1999-10-13T10:42:47,2000-10-12T10:42:47,4,,0.0,0.0,
6019,MAKAI,GGEZRCMVHRHRWE,, , ,,,,,,1999-10-13T10:42:47,2000-10-12T10:42:47,3,,0.0,0.0,
6058,ZUCKER,WSDDSG,, , ,,,,,,1999-10-13T10:42:48,2000-10-12T10:42:48,5,,0.0,0.0,
6097,MAKAI,TGJORMZUMDCTKY,, , ,,,,,,1999-10-13T10:42:48,2000-10-12T10:42:48,2,,0.0,0.0,
6311,STEIN,NFBOUVBKCIR,, , ,,,,,,1999-10-13T10:42:51,2000-10-12T10:42:51,4,,0.0,0.0,
6374,DORR,XUPHMJTSXBCFN,, , ,,,,,,1999-10-13T10:42:52,2000-10-12T10:42:52,6,76.0,0.0,0.0,
6430,HAHN,CGCQVKWGRWOOVO,, , ,,,,,,1999-10-13T10:42:53,2000-10-12T10:42:53,2,,0.0,0.0,
6625,UNAKLET,FOVCWQIRT,, , ,,,,,,1999-10-13T10:42:55,2000-10-12T10:42:55,5,,0.0,0.0,
