member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
1850,DORR,LCNHGGXPBBMLMM,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,2,481.0,0.0,0.0,
2864,DORR,BHLJSCFLAMPCCY,, , ,,,,,,1999-10-13T10:42:08,2000-10-12T10:42:08,7,,0.0,0.0,
2985,UNAKLET,JYORSAVJBKZ,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,4,,0.0,0.0,
3098,DORR,XEYJOVCGEDYJYE,, , ,,,,,,1999-10-13T10:42:11,2000-10-12T10:42:11,3,,0.0,0.0,
3496,LING,RLFIJBIPIPBRXJ,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,6,,0.0,0.0,
3767,WOLFMULE,JOEDVQJIYM,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,9,,0.0,0.0,
4393,YEONG,CAEQHYXR,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,5,,0.0,0.0,
4468,VANN,HWXBNRNO,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,2,,0.0,0.0,
4962,VANN,QXMZKOEXBTDL,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,6,,0.0,0.0,
4997,EFLIN,BSFMIGCPGUDEQR,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,8,,0.0,0.0,
5397,OLPHANT,XMNEFYLVXZXXVC,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,8,,0.0,0.0,
5483,WOLFMULE,FSKPZ,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,7,,0.0,0.0,
5527,OLPHANT,BSFBZUCEZMSUSO,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,4,,0.0,0.0,
5538,ZUCKER,EBRTQBHRVTEUNV,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,3,,0.0,0.0,
5869,STEIN,SNBHSROOHESNW,, , ,,,,,,1999-10-13T10:42:46,2000-10-12T10:42:46,3,,0.0,0.0,
6046,NELSON,NSYU,, , ,,,,,,1999-10-13T10:42:48,2000-10-12T10:42:48,7,,0.0,0.0,
6238,XAVIER,WSFBXQHWQRMSZT,, , ,,,,,,1999-10-13T10:42:50,2000-10-12T10:42:50,4,,0.0,0.0,
6411,OLPHANT,OQASMHWKIDELNX,, , ,,,,,,1999-10-13T10:42:52,2000-10-12T10:42:52,4,,0.0,0.0,
6472,XAVIER,RYLIEKID,, , ,,,,,,1999-10-13T10:42:53,2000-10-12T10:42:53,4,,0.0,0.0,
6519,STEIN,CPBCBWEHRORWVX,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,4,,0.0,0.0,
6566,NELSON,UWKF,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,6,,0.0,0.0,
6585,GOHAN,DFWUZZNLXTGDHI,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,8,,0.0,0.0,
6624,TOLSKY,FCZ,, , ,,,,,,1999-10-13T10:42:55,2000-10-12T10:42:55,4,,0.0,0.0,
6646,PAYNTER,NTLQPXIBZ,, , ,,,,,,1999-10-13T10:42:55,2000-10-12T10:42:55,5,,0.0,0.0,
6676,TOLSKY,NVBYMNJSFFGBCI,, , ,,,,,,1999-10-13T10:42:56,2000-10-12T10:42:56,3,,0.0,0.0,
6739,EFLIN,ULBBEDD,, , ,,,,,,1999-10-13T10:42:56,2000-10-12T10:42:56,5,,0.0,0.0,
6743,INFANTE,YYXERJLLNYOODZ,, , ,,,,,,1999-10-13T10:42:56,2000-10-12T10:42:56,3,,0.0,0.0,
6953,KAHRMANN,QUHEIVWLQWGPAH,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,7,,0.0,0.0,
6991,WOLFMULE,HWBEIJWHSLJQBO,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,4,,0.0,0.0,
7111,MAKAI,UFFBQE,, , ,,,,,,1999-10-13T10:43:01,2000-10-12T10:43:01,5,,0.0,0.0,
7168,RYAN,WLGXXQODFEUX,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,4,,0.0,0.0,
7416,FLORINI,DHENXVNHBQPWOL,, , ,,,,,,1999-10-13T10:43:05,2000-10-12T10:43:05,9,,0.0,0.0,
7482,TOLSKY,TUJYSYZNOUICDL,, , ,,,,,,1999-10-13T10:43:05,2000-10-12T10:43:05,9,,0.0,0.0,
7527,MAKAI,HFLWNO,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,5,,0.0,0.0,
7576,JONES,VGVHSYECKH,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,7,,0.0,0.0,
7604,LING,UZMCMGTJYVWXLS,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,4,,0.0,0.0,
7634,PAYNTER,XRXKYTVQZHLD,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,5,,0.0,0.0,
7638,TOLSKY,QQOVRDWFVDLMJE,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,7,,0.0,0.0,
7717,UNAKLET,HTAXCSYC,, , ,,,,,,1999-10-13T10:43:08,2000-10-12T10:43:08,5,,0.0,0.0,
7814,NELSON,TZOT,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,5,,0.0,0.0,
7919,OLPHANT,SGQWD,, , ,,,,,,1999-10-13T10:43:11,2000-10-12T10:43:11,5,425.0,0.0,0.0,
8017,INFANTE,MFSINSXZKWAGRD,, , ,,,,,,1999-10-13T10:43:12,2000-10-12T10:43:12,8,406.0,0.0,0.0,
8148,JONES,NHSPUWFH,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,9,,0.0,0.0,
8395,WOLFMULE,UZJOIXQHUTV,, , ,,,,,,1999-10-13T10:43:17,2000-10-12T10:43:17,2,,0.0,0.0,
8517,OLPHANT,OHOJRUPOXJETFF,, , ,,,,,,1999-10-13T10:43:18,2000-10-12T10:43:18,5,,0.0,0.0,
8635,CHEN,RELDYHLJCSSTKV,, , ,,,,,,1999-10-13T10:43:20,2000-10-12T10:43:20,6,,0.0,0.0,
8698,NELSON,VEETHWWPWIIS,, , ,,,,,,1999-10-13T10:43:21,2000-10-12T10:43:21,5,,0.0,0.0,
8762,ZUCKER,JXTFNNDXEMESO,, , ,,,,,,1999-10-13T10:43:21,2000-10-12T10:43:21,5,,0.0,0.0,
8814,ZUCKER,HXHWKYFYXOXQYW,, , ,,,,,,1999-10-13T10:43:22,2000-10-12T10:43:22,2,,0.0,0.0,
8987,QUINT,SMTLDBDESCSDLU,, , ,,,,,,1999-10-13T10:43:24,2000-10-12T10:43:24,3,,0.0,0.0,
9043,UNAKLET,LVOJCOMRVP,, , ,,,,,,1999-10-13T10:43:25,2000-10-12T10:43:25,6,,0.0,0.0,
9078,DORR,ISTIHRQBR,, , ,,,,,,1999-10-13T10:43:25,2000-10-12T10:43:25,8,227.0,0.0,0.0,
9221,QUINT,OUNWBVJJTSLISG,, , ,,,,,,1999-10-13T10:43:27,2000-10-12T10:43:27,8,,0.0,0.0,
9399,MAKAI,JHYNPPUCXSGPIF,, , ,,,,,,1999-10-13T10:43:29,2000-10-12T10:43:29,2,,0.0,0.0,
9409,WOLFMULE,YENJHZHYLSCAJZ,, , ,,,,,,1999-10-13T10:43:29,2000-10-12T10:43:29,4,,0.0,0.0,
9473,INFANTE,OBOVFORTXETFMQ,, , ,,,,,,1999-10-13T10:43:30,2000-10-12T10:43:30,5,,0.0,0.0,
9703,EFLIN,IVQDXLMKH,, , ,,,,,,1999-10-13T10:43:33,2000-10-12T10:43:33,5,,0.0,0.0,
9738,NELSON,VEL,, , ,,,,,,1999-10-13T10:43:34,2000-10-12T10:43:34,6,,0.0,0.0,
9745,UNAKLET,YKQHJVHABUGGSG,, , ,,,,,,1999-10-13T10:43:34,2000-10-12T10:43:34,3,,0.0,0.0,
9832,DORR,DTJCBDHVWPNSSI,, , ,,,,,,1999-10-13T10:43:35,2000-10-12T10:43:35,2,,0.0,0.0,
