member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
2468,XAVIER,GDMNWDMIVEOSLF,, , ,,,,,,1999-10-13T10:42:03,2000-10-12T10:42:03,8,,0.0,0.0,
2825,QUINT,BBFPHNSXN,, , ,,,,,,1999-10-13T10:42:08,2000-10-12T10:42:08,5,,0.0,0.0,
3504,TOLSKY,YMUZWOPKXNHBKC,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,4,,0.0,0.0,
3650,JONES,NFBTNQRNFUBC,, , ,,,,,,1999-10-13T10:42:18,2000-10-12T10:42:18,7,,0.0,0.0,
4119,KAHRMANN,NGPPHTXEVIDYWY,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,8,,0.0,0.0,
4763,EFLIN,NYAIGTPKSLX,, , ,,,,,,1999-10-13T10:42:32,2000-10-12T10:42:32,4,275.0,0.0,0.0,
4878,PAYNTER,TEQFCHNEFNIE,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,9,,0.0,0.0,
4940,ZUCKER,JDAWICRVU,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,8,,0.0,0.0,
5116,TOLSKY,TTOE,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,9,,0.0,0.0,
5122,ZUCKER,TOVCTPXGRJBSAV,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,7,,0.0,0.0,
5235,INFANTE,ICILGLCDBK,, , ,,,,,,1999-10-13T10:42:38,2000-10-12T10:42:38,4,,0.0,0.0,
5598,HAHN,PUYYQCVMOMHWSE,, , ,,,,,,1999-10-13T10:42:42,2000-10-12T10:42:42,9,,0.0,0.0,
5749,CHEN,JVFILNSVOXSUMG,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,4,,0.0,0.0,
6021,OLPHANT,GCMPSMJTDAOSGB,, , ,,,,,,1999-10-13T10:42:47,2000-10-12T10:42:47,9,,0.0,0.0,
6185,WOLFMULE,RXRVQITKRCXMTP,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,3,,0.0,0.0,
6376,FLORINI,CUJHULNKNKWURF,, , ,,,,,,1999-10-13T10:42:52,2000-10-12T10:42:52,7,,0.0,0.0,
6452,DORR,UCRCTRFYBFQFEE,, , ,,,,,,1999-10-13T10:42:53,2000-10-12T10:42:53,5,,0.0,0.0,
6740,FLORINI,QLKGGCDTYTFCMN,, , ,,,,,,1999-10-13T10:42:56,2000-10-12T10:42:56,6,,0.0,0.0,
6950,HAHN,CBIAYBBXYGY,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,6,,0.0,0.0,
6971,CHEN,ELQXJLLGCWMUVE,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,7,,0.0,0.0,
6974,FLORINI,KOBRCWBYPOWTJQ,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,9,,0.0,0.0,
7053,GOHAN,BQCINFHFFNZ,, , ,,,,,,1999-10-13T10:43:00,2000-10-12T10:43:00,3,254.0,0.0,0.0,
7841,OLPHANT,UKFKYYGBWUXDQB,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,3,320.0,0.0,0.0,
7854,BARR,BMIRYCTTLVTCUV,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,8,,0.0,0.0,
